Order ID,Order Date,Product Name,Category,Region,Customer ID,Quantity,Unit Price,Status,Sales Representative
ORD-10739-2025-CA,2025-05-27,Router,Electronics,Central,CUST-1918,2,$758.00,Cancelled,Bob
ORD-10740-2025-TX,2025-01-10,Printer,Electronics,North,CUST-5669,2,$565.00,Shipped,Bob
ORD-10741-2025-AZ,2025-06-19,Gaming Headset,Gaming,North,CUST-7708,3,$146.00,Shipped,David
ORD-10742-2025-AZ,2024-01-01,SSD Drive,Storage,South,CUST-7943,4,$45.00,Shipped,David
ORD-10743-2025-CA,2024-06-05,Webcam,Peripherals,Central,CUST-2750,3,$91.00,Pending,David
ORD-10744-2025-AZ,2024-05-11,Gaming Headset,Gaming,Central,CUST-6939,3,$112.00,Cancelled,Bob
ORD-10745-2025-CA,2024-03-27,Laptop,Electronics,North,CUST-6407,5,"$1,035.00",Shipped,Charlie
ORD-10746-2025-CA,2024-12-24,Webcam,Peripherals,East,CUST-5701,3,$25.00,Pending,Bob
ORD-10747-2025-AZ,2025-05-17,Mouse,Peripherals,North,CUST-2295,5,$38.00,Shipped,Charlie
ORD-10748-2025-TX,2024-12-19,Monitor,Electronics,Central,CUST-3376,4,"$1,365.00",Shipped,Frank
ORD-10749-2025-CA,2024-03-25,Laptop,Electronics,West,CUST-9424,5,"$1,478.00",Shipped,Alice
ORD-10750-2025-AZ,2024-01-01,Router,Electronics,North,CUST-6829,4,$842.00,Pending,David
ORD-10751-2025-TX,2024-09-05,Monitor,Electronics,South,CUST-8749,3,$549.00,Pending,Bob
ORD-10752-2025-TX,2024-06-15,Monitor,Electronics,Central,CUST-3157,2,$674.00,Cancelled,David
ORD-10753-2025-TX,2024-08-27,Webcam,Peripherals,West,CUST-4848,4,$101.00,Cancelled,Alice
ORD-10754-2025-CA,2024-02-19,Gaming Headset,Gaming,East,CUST-7055,5,$104.00,Cancelled,Eve
ORD-10755-2025-CA,2025-05-11,Keyboard,Peripherals,North,CUST-6901,2,$68.00,Pending,David
ORD-10756-2025-TX,2025-01-22,SSD Drive,Peripherals,Central,CUST-2725,1,$269.00,Shipped,Bob
ORD-10757-2025-TX,2024-03-22,Printer,Electronics,South,CUST-3573,1,"$1,274.00",Shipped,Eve
ORD-10758-2025-AZ,2024-05-19,Keyboard,Peripherals,South,CUST-6651,3,$58.00,Pending,Bob
ORD-10759-2025-CA,2024-06-16,Router,Electronics,Central,CUST-9519,1,"$1,160.00",Shipped,Charlie
ORD-10760-2025-AZ,2024-05-09,Monitor,Electronics,South,CUST-2244,2,"$1,204.00",Shipped,Bob
ORD-10761-2025-AZ,2024-03-31,SSD Drive,Networking,South,CUST-7944,5,$292.00,Shipped,Bob
ORD-10762-2025-AZ,2024-03-14,Printer,Electronics,Central,CUST-6826,2,"$1,057.00",Shipped,Frank
ORD-10763-2025-TX,2024-04-26,Monitor,Electronics,West,CUST-7592,1,"$1,277.00",Shipped,Frank
ORD-10764-2025-AZ,2025-06-29,Laptop,Electronics,West,CUST-1757,2,$821.00,Pending,David
ORD-10765-2025-TX,2025-01-03,External HDD,Electronics,West,CUST-3745,4,$85.00,Cancelled,Eve
ORD-10766-2025-CA,2024-11-26,SSD Drive,Accessories,Central,CUST-4657,2,$121.00,Shipped,Eve
ORD-10767-2025-CA,2024-05-17,Printer,Electronics,Central,CUST-1558,5,$667.00,Pending,David
ORD-10768-2025-TX,2024-05-01,Monitor,Electronics,West,CUST-8672,3,$915.00,Shipped,Frank
ORD-10769-2025-AZ,2024-10-12,Router,Electronics,West,CUST-2918,5,$621.00,Shipped,Alice
ORD-10770-2025-CA,2024-01-13,Gaming Headset,Gaming,East,CUST-3846,1,$169.00,Shipped,David
ORD-10771-2025-TX,2025-01-27,Gaming Headset,Gaming,South,CUST-9859,2,$82.00,Shipped,Frank
ORD-10772-2025-CA,2025-01-12,Monitor,Electronics,East,CUST-4677,2,"$1,138.00",Shipped,Charlie
ORD-10773-2025-TX,2025-05-06,Printer,Electronics,East,CUST-8009,3,"$1,480.00",Pending,Frank
ORD-10774-2025-CA,2024-09-10,SSD Drive,Electronics,East,CUST-6199,5,$219.00,Cancelled,Charlie
ORD-10775-2025-AZ,2024-10-26,Monitor,Electronics,South,CUST-1156,4,$554.00,Shipped,Bob
ORD-10776-2025-CA,2024-02-25,Webcam,Peripherals,South,CUST-1199,2,$34.00,Shipped,Bob
ORD-10777-2025-TX,2025-06-09,Gaming Headset,Gaming,Central,CUST-1039,5,$165.00,Cancelled,Bob
ORD-10778-2025-CA,2024-11-24,Laptop,Electronics,East,CUST-4955,2,"$1,205.00",Shipped,Eve
ORD-10779-2025-CA,2025-01-12,Printer,Electronics,West,CUST-2789,5,"$1,007.00",Shipped,Alice
ORD-10780-2025-CA,2025-04-05,External HDD,Gaming,East,CUST-2186,5,$241.00,Shipped,Eve
ORD-10781-2025-TX,2025-04-27,Webcam,Peripherals,West,CUST-9668,4,$83.00,Shipped,Alice
ORD-10782-2025-CA,2025-02-08,Router,Electronics,North,CUST-3239,5,$855.00,Shipped,Bob
ORD-10783-2025-CA,2024-04-03,Laptop,Electronics,West,CUST-3828,5,"$1,294.00",Shipped,Alice
ORD-10784-2025-AZ,2024-01-06,Router,Electronics,West,CUST-4131,3,"$1,228.00",Shipped,Bob
ORD-10785-2025-AZ,2024-12-02,Monitor,Electronics,East,CUST-9074,2,"$1,422.00",Pending,Bob
ORD-10786-2025-TX,2025-04-04,Mouse,Peripherals,East,CUST-7591,3,$141.00,Cancelled,Frank
ORD-10787-2025-TX,2024-03-24,SSD Drive,Networking,West,CUST-2089,5,$195.00,Pending,Frank
ORD-10788-2025-CA,2024-05-23,Router,Electronics,South,CUST-7315,4,"$1,059.00",Cancelled,Alice
ORD-10789-2025-AZ,2024-05-11,Monitor,Electronics,Central,CUST-5552,5,"$1,461.00",Cancelled,David
ORD-10790-2025-TX,2024-10-01,Webcam,Peripherals,South,CUST-4197,3,$26.00,Pending,Eve
ORD-10791-2025-CA,2025-06-18,SSD Drive,Electronics,North,CUST-6678,5,$52.00,Pending,Bob
ORD-10792-2025-TX,2024-06-06,Mouse,Peripherals,West,CUST-1443,5,$125.00,Shipped,David
ORD-10793-2025-CA,2024-05-03,Laptop,Electronics,West,CUST-7876,1,"$1,048.00",Shipped,David
ORD-10794-2025-TX,2025-03-23,Router,Electronics,North,CUST-9732,2,$472.00,Shipped,Bob
ORD-10795-2025-TX,2024-05-08,Printer,Electronics,East,CUST-1725,1,"$1,314.00",Shipped,Alice
ORD-10796-2025-CA,2024-10-19,Gaming Headset,Gaming,South,CUST-8005,4,$185.00,Shipped,Alice
ORD-10797-2025-CA,2024-06-02,Gaming Headset,Gaming,North,CUST-5586,4,$189.00,Shipped,David
ORD-10798-2025-CA,2024-05-10,Webcam,Peripherals,South,CUST-1488,3,$90.00,Pending,Frank
ORD-10799-2025-AZ,2024-04-26,Router,Electronics,South,CUST-9622,2,$566.00,Cancelled,David
ORD-10800-2025-AZ,2024-10-25,Monitor,Electronics,North,CUST-4935,5,$519.00,Pending,Bob
ORD-10801-2025-TX,2024-07-14,Gaming Headset,Gaming,South,CUST-3466,3,$101.00,Shipped,Charlie
ORD-10802-2025-AZ,2024-05-15,Mouse,Peripherals,Central,CUST-1470,5,$141.00,Pending,Eve
ORD-10803-2025-CA,2024-02-13,Router,Electronics,West,CUST-9189,4,$759.00,Shipped,Alice
ORD-10804-2025-AZ,2024-03-28,Router,Electronics,West,CUST-7505,2,$715.00,Shipped,Alice
ORD-10805-2025-CA,2024-04-07,External HDD,Gaming,Central,CUST-9391,4,$138.00,Shipped,Charlie
ORD-10806-2025-TX,2025-02-08,External HDD,Accessories,North,CUST-4761,2,$24.00,Shipped,Eve
ORD-10807-2025-TX,2024-01-23,Router,Electronics,North,CUST-9344,5,$960.00,Shipped,Alice
ORD-10808-2025-CA,2024-06-06,Keyboard,Peripherals,West,CUST-8542,4,$113.00,Shipped,David
ORD-10809-2025-TX,2025-03-18,Mouse,Peripherals,West,CUST-1765,1,$116.00,Cancelled,Alice
ORD-10810-2025-AZ,2025-03-07,Gaming Headset,Gaming,Central,CUST-5301,5,$180.00,Shipped,Eve
ORD-10811-2025-TX,2024-06-01,Keyboard,Peripherals,Central,CUST-4404,2,$142.00,Shipped,Frank
ORD-10812-2025-AZ,2024-10-19,Laptop,Electronics,Central,CUST-1882,2,"$1,310.00",Shipped,Bob
ORD-10813-2025-CA,2024-04-07,SSD Drive,Gaming,Central,CUST-7875,4,$132.00,Shipped,Charlie
ORD-10814-2025-AZ,2025-01-03,Laptop,Electronics,East,CUST-9579,3,"$1,355.00",Shipped,Charlie
ORD-10815-2025-TX,2025-03-04,External HDD,Storage,West,CUST-2329,1,$67.00,Cancelled,Charlie
ORD-10816-2025-TX,2025-06-19,Router,Electronics,Central,CUST-3338,2,"$1,017.00",Shipped,David
ORD-10817-2025-AZ,2024-03-13,Gaming Headset,Gaming,Central,CUST-3574,2,$136.00,Shipped,Alice
ORD-10818-2025-AZ,2025-01-22,Webcam,Peripherals,West,CUST-8169,1,$79.00,Shipped,Charlie
ORD-10819-2025-TX,2025-01-07,External HDD,Networking,East,CUST-2417,1,$70.00,Shipped,Charlie
ORD-10820-2025-TX,2025-01-11,Printer,Electronics,South,CUST-6545,2,"$1,353.00",Pending,Charlie
ORD-10821-2025-CA,2024-03-01,Laptop,Electronics,South,CUST-8061,4,$611.00,Cancelled,Charlie
ORD-10822-2025-CA,2025-02-11,External HDD,Networking,Central,CUST-8759,3,$278.00,Shipped,David
ORD-10823-2025-AZ,2025-05-01,Mouse,Peripherals,Central,CUST-3007,3,$61.00,Cancelled,Bob
ORD-10824-2025-CA,2024-11-18,Monitor,Electronics,East,CUST-4806,1,"$1,177.00",Shipped,Eve
ORD-10825-2025-CA,2024-06-01,Laptop,Electronics,East,CUST-7021,3,$615.00,Shipped,Bob
ORD-10826-2025-AZ,2024-05-20,Monitor,Electronics,North,CUST-9775,3,$753.00,Pending,Bob
ORD-10827-2025-TX,2024-09-26,External HDD,Gaming,North,CUST-1300,2,$287.00,Cancelled,Bob
ORD-10828-2025-CA,2024-11-28,Monitor,Electronics,East,CUST-2864,4,"$1,207.00",Shipped,David
ORD-10829-2025-TX,2025-04-12,Printer,Electronics,Central,CUST-7305,5,"$1,229.00",Shipped,Frank
ORD-10830-2025-AZ,2025-02-20,SSD Drive,Accessories,Central,CUST-2727,3,$35.00,Shipped,Bob
ORD-10831-2025-CA,2024-11-09,Printer,Electronics,North,CUST-9715,4,$467.00,Pending,Eve
ORD-10832-2025-CA,2025-02-21,Mouse,Peripherals,Central,CUST-5931,5,$110.00,Shipped,Charlie
ORD-10833-2025-TX,2024-05-27,Monitor,Electronics,East,CUST-8663,5,"$1,479.00",Shipped,Alice
ORD-10834-2025-AZ,2025-03-15,Gaming Headset,Gaming,North,CUST-5000,2,$216.00,Shipped,Frank
ORD-10835-2025-CA,2024-02-13,Gaming Headset,Gaming,Central,CUST-9263,4,$194.00,Cancelled,Eve
ORD-10836-2025-TX,2024-05-01,Monitor,Electronics,East,CUST-3627,4,"$1,263.00",Pending,Charlie
ORD-10837-2025-CA,2025-05-26,Printer,Electronics,North,CUST-3716,2,$785.00,Shipped,Charlie
ORD-10838-2025-TX,2024-02-26,Monitor,Electronics,Central,CUST-8278,5,"$1,337.00",Pending,Eve
ORD-10839-2025-TX,2025-05-26,Laptop,Electronics,South,CUST-1534,3,$413.00,Cancelled,Alice
ORD-10840-2025-AZ,2025-04-19,Monitor,Electronics,North,CUST-3923,3,$459.00,Shipped,Bob
ORD-10841-2025-CA,2024-12-16,SSD Drive,Peripherals,South,CUST-9354,5,$216.00,Cancelled,Bob
ORD-10842-2025-AZ,2024-07-01,Keyboard,Peripherals,Central,CUST-2792,2,$116.00,Shipped,Eve
ORD-10843-2025-AZ,2024-10-19,External HDD,Storage,West,CUST-8762,1,$24.00,Pending,Bob
ORD-10844-2025-CA,2024-03-25,Webcam,Peripherals,East,CUST-8689,3,$33.00,Shipped,Bob
ORD-10845-2025-AZ,2024-10-14,Laptop,Electronics,East,CUST-4614,4,"$1,265.00",Cancelled,Frank
ORD-10846-2025-CA,2024-09-20,Router,Electronics,North,CUST-3609,1,"$1,214.00",Shipped,Charlie
ORD-10847-2025-AZ,2024-05-05,Mouse,Peripherals,North,CUST-3893,1,$121.00,Shipped,Bob
ORD-10848-2025-AZ,2024-07-06,Gaming Headset,Gaming,West,CUST-1242,4,$108.00,Shipped,Charlie
ORD-10849-2025-CA,2025-01-30,Router,Electronics,West,CUST-5169,4,$612.00,Shipped,Bob
ORD-10850-2025-AZ,2025-04-16,Gaming Headset,Gaming,East,CUST-5315,2,$222.00,Cancelled,Frank
ORD-10851-2025-AZ,2024-03-29,Gaming Headset,Gaming,West,CUST-1193,4,$219.00,Shipped,Eve
ORD-10852-2025-CA,2024-08-02,Keyboard,Peripherals,East,CUST-8664,3,$85.00,Shipped,Eve
ORD-10853-2025-CA,2024-08-05,Laptop,Electronics,South,CUST-5918,1,"$1,341.00",Shipped,David
ORD-10854-2025-TX,2025-03-18,Printer,Electronics,East,CUST-8360,3,"$1,427.00",Shipped,Charlie
ORD-10855-2025-CA,2024-12-08,Gaming Headset,Gaming,Central,CUST-7479,2,$101.00,Shipped,David
ORD-10856-2025-CA,2025-06-05,External HDD,Gaming,West,CUST-1973,4,$239.00,Shipped,Bob
ORD-10857-2025-CA,2025-02-20,Monitor,Electronics,West,CUST-5691,1,"$1,012.00",Pending,Frank
ORD-10858-2025-AZ,2025-01-03,Printer,Electronics,Central,CUST-6485,4,"$1,251.00",Pending,Charlie
ORD-10859-2025-CA,2024-08-05,SSD Drive,Electronics,East,CUST-3586,4,$76.00,Shipped,Bob
ORD-10860-2025-AZ,2025-03-31,SSD Drive,Peripherals,East,CUST-8767,4,$72.00,Shipped,Eve
ORD-10861-2025-TX,2025-03-31,Webcam,Peripherals,South,CUST-1255,2,$116.00,Shipped,Bob
ORD-10862-2025-AZ,2024-05-16,External HDD,Accessories,East,CUST-6272,2,$229.00,Shipped,Frank
ORD-10863-2025-TX,2025-05-11,Laptop,Electronics,Central,CUST-3217,5,$825.00,Shipped,David
ORD-10864-2025-TX,2024-01-21,Printer,Electronics,South,CUST-9953,1,"$1,309.00",Shipped,Eve
ORD-10865-2025-AZ,2024-12-09,Mouse,Peripherals,East,CUST-3238,1,$86.00,Shipped,Eve
ORD-10866-2025-CA,2024-05-01,Mouse,Peripherals,North,CUST-3161,2,$65.00,Shipped,Eve
ORD-10867-2025-TX,2024-03-25,SSD Drive,Accessories,East,CUST-9653,2,$116.00,Shipped,David
ORD-10868-2025-AZ,2025-04-29,Mouse,Peripherals,West,CUST-1015,4,$132.00,Shipped,Charlie
ORD-10869-2025-AZ,2024-12-23,Printer,Electronics,South,CUST-4663,1,$569.00,Shipped,Eve
ORD-10870-2025-TX,2025-02-14,Gaming Headset,Gaming,Central,CUST-5787,3,$166.00,Shipped,David
ORD-10871-2025-CA,2025-04-19,Printer,Electronics,Central,CUST-4310,1,"$1,045.00",Shipped,Charlie
ORD-10872-2025-TX,2025-01-02,External HDD,Networking,South,CUST-3396,1,$257.00,Cancelled,Eve
ORD-10873-2025-TX,2024-05-14,Router,Electronics,West,CUST-5219,4,"$1,381.00",Shipped,Bob
ORD-10874-2025-CA,2025-04-15,Mouse,Peripherals,West,CUST-4172,3,$32.00,Shipped,David
ORD-10875-2025-TX,2024-04-01,Printer,Electronics,West,CUST-6677,2,"$1,005.00",Shipped,Frank
ORD-10876-2025-AZ,2024-08-13,Printer,Electronics,North,CUST-8165,2,"$1,290.00",Shipped,David
ORD-10877-2025-TX,2024-03-20,Gaming Headset,Gaming,South,CUST-7405,2,$80.00,Shipped,Charlie
ORD-10878-2025-CA,2024-10-20,External HDD,Peripherals,East,CUST-4258,2,$189.00,Shipped,Bob
ORD-10879-2025-TX,2024-10-11,Mouse,Peripherals,East,CUST-9890,3,$81.00,Pending,Bob
ORD-10880-2025-TX,2024-04-10,Laptop,Electronics,South,CUST-4557,1,"$1,364.00",Shipped,David
ORD-10881-2025-TX,2024-07-07,Printer,Electronics,West,CUST-5123,5,"$1,031.00",Shipped,David
ORD-10882-2025-CA,2024-12-06,Mouse,Peripherals,Central,CUST-8901,2,$84.00,Shipped,Charlie
ORD-10883-2025-AZ,2025-01-12,Keyboard,Peripherals,Central,CUST-7587,5,$116.00,Pending,Bob
ORD-10884-2025-CA,2025-06-09,Monitor,Electronics,East,CUST-9336,2,$656.00,Shipped,Charlie
ORD-10885-2025-AZ,2024-05-26,Monitor,Electronics,North,CUST-7958,5,$762.00,Shipped,Eve
ORD-10886-2025-AZ,2024-11-30,Laptop,Electronics,East,CUST-9016,4,"$1,044.00",Shipped,Frank
ORD-10887-2025-TX,2024-10-24,Keyboard,Peripherals,Central,CUST-2643,4,$53.00,Cancelled,Charlie
ORD-10888-2025-AZ,2024-04-16,External HDD,Peripherals,South,CUST-6741,3,$168.00,Cancelled,Eve
ORD-10889-2025-AZ,2024-05-11,Monitor,Electronics,East,CUST-2185,5,$760.00,Pending,David
ORD-10890-2025-AZ,2025-02-25,Keyboard,Peripherals,South,CUST-8351,4,$147.00,Shipped,Bob
ORD-10891-2025-AZ,2024-09-15,Laptop,Electronics,North,CUST-4530,4,"$1,358.00",Pending,David
ORD-10892-2025-AZ,2025-01-20,Laptop,Electronics,West,CUST-6812,4,"$1,172.00",Shipped,Charlie
ORD-10893-2025-TX,2025-06-28,SSD Drive,Storage,East,CUST-5960,5,$122.00,Shipped,Frank
ORD-10894-2025-TX,2024-07-31,Laptop,Electronics,South,CUST-4899,5,$592.00,Cancelled,Charlie
ORD-10895-2025-CA,2025-01-15,Mouse,Peripherals,East,CUST-7466,3,$85.00,Shipped,Eve
ORD-10896-2025-CA,2025-01-01,Keyboard,Peripherals,Central,CUST-1218,5,$72.00,Pending,Alice
ORD-10897-2025-TX,2024-02-08,Keyboard,Peripherals,East,CUST-4498,5,$28.00,Shipped,Charlie
ORD-10898-2025-AZ,2024-09-28,SSD Drive,Accessories,East,CUST-3345,3,$55.00,Pending,Eve
ORD-10899-2025-AZ,2025-01-11,Keyboard,Peripherals,East,CUST-8657,3,$141.00,Shipped,Charlie
ORD-10900-2025-AZ,2025-05-08,SSD Drive,Accessories,Central,CUST-2869,5,$186.00,Shipped,Frank
ORD-10901-2025-TX,2024-02-21,External HDD,Peripherals,Central,CUST-2073,1,$145.00,Pending,Charlie
ORD-10902-2025-AZ,2024-10-01,Webcam,Peripherals,West,CUST-8056,5,$45.00,Shipped,Bob
ORD-10903-2025-AZ,2024-03-10,Keyboard,Peripherals,East,CUST-1549,3,$51.00,Pending,Eve
ORD-10904-2025-TX,2024-02-07,Laptop,Electronics,East,CUST-2108,5,"$1,203.00",Shipped,Frank
ORD-10905-2025-CA,2024-03-21,Gaming Headset,Gaming,Central,CUST-3769,2,$146.00,Shipped,Bob
ORD-10906-2025-CA,2024-04-20,Monitor,Electronics,South,CUST-6200,2,"$1,265.00",Pending,Eve
ORD-10907-2025-CA,2025-05-03,Printer,Electronics,West,CUST-5435,1,"$1,165.00",Shipped,Frank
ORD-10908-2025-CA,2025-01-22,Keyboard,Peripherals,West,CUST-6583,4,$48.00,Shipped,Bob
ORD-10909-2025-CA,2024-11-07,Router,Electronics,East,CUST-7717,3,"$1,100.00",Cancelled,Charlie
ORD-10910-2025-CA,2024-05-12,External HDD,Networking,Central,CUST-6143,5,$242.00,Shipped,Alice
ORD-10911-2025-CA,2024-09-26,Printer,Electronics,East,CUST-3892,4,$621.00,Shipped,Bob
ORD-10912-2025-TX,2024-05-06,Router,Electronics,North,CUST-4185,4,"$1,121.00",Cancelled,Charlie
ORD-10913-2025-TX,2024-06-17,Gaming Headset,Gaming,North,CUST-8909,2,$101.00,Pending,Charlie
ORD-10914-2025-CA,2024-12-11,Printer,Electronics,East,CUST-9830,2,$798.00,Cancelled,David
ORD-10915-2025-TX,2024-07-05,Keyboard,Peripherals,North,CUST-2264,2,$115.00,Shipped,David
ORD-10916-2025-CA,2025-05-14,Gaming Headset,Gaming,Central,CUST-8452,4,$226.00,Pending,Charlie
ORD-10917-2025-AZ,2024-07-21,Router,Electronics,Central,CUST-1122,4,$994.00,Shipped,Eve
ORD-10918-2025-CA,2024-04-23,Printer,Electronics,North,CUST-7678,2,"$1,434.00",Shipped,David
ORD-10919-2025-AZ,2024-07-01,Router,Electronics,North,CUST-1801,4,$497.00,Cancelled,Charlie
ORD-10920-2025-CA,2025-03-15,Printer,Electronics,Central,CUST-1811,4,"$1,313.00",Shipped,Charlie
ORD-10921-2025-CA,2024-07-18,SSD Drive,Networking,South,CUST-6134,4,$24.00,Pending,Charlie
ORD-10922-2025-TX,2025-05-28,Mouse,Peripherals,Central,CUST-9837,3,$56.00,Shipped,Frank
ORD-10923-2025-AZ,2024-12-16,Monitor,Electronics,West,CUST-6455,4,"$1,306.00",Cancelled,David
ORD-10924-2025-CA,2024-07-27,Router,Electronics,South,CUST-9885,1,$763.00,Shipped,Charlie
ORD-10925-2025-CA,2024-06-04,Laptop,Electronics,East,CUST-2291,3,$430.00,Cancelled,Eve
ORD-10926-2025-TX,2024-04-04,Laptop,Electronics,Central,CUST-6151,4,"$1,317.00",Pending,Frank
ORD-10927-2025-CA,2024-11-14,Monitor,Electronics,Central,CUST-8044,4,$692.00,Shipped,Eve
ORD-10928-2025-CA,2024-07-06,Printer,Electronics,Central,CUST-9816,1,$783.00,Pending,David
ORD-10929-2025-CA,2024-03-21,Mouse,Peripherals,South,CUST-2870,2,$74.00,Cancelled,Frank
ORD-10930-2025-TX,2024-09-16,Keyboard,Peripherals,Central,CUST-1303,1,$64.00,Pending,Bob
ORD-10931-2025-CA,2024-08-04,External HDD,Networking,East,CUST-9549,3,$68.00,Cancelled,Eve
ORD-10932-2025-AZ,2024-09-28,Gaming Headset,Gaming,West,CUST-8338,3,$89.00,Pending,Bob
ORD-10933-2025-TX,2024-09-08,Webcam,Peripherals,West,CUST-7880,1,$59.00,Shipped,Alice
ORD-10934-2025-TX,2024-03-05,SSD Drive,Networking,West,CUST-4312,4,$84.00,Shipped,Bob
ORD-10935-2025-TX,2024-08-08,Monitor,Electronics,South,CUST-9184,4,$450.00,Cancelled,Eve
ORD-10936-2025-CA,2025-06-18,Router,Electronics,North,CUST-2843,5,"$1,037.00",Cancelled,Alice
ORD-10937-2025-AZ,2025-04-21,Gaming Headset,Gaming,North,CUST-1004,3,$233.00,Shipped,Eve
ORD-10938-2025-AZ,2024-07-22,Monitor,Electronics,West,CUST-9104,4,"$1,144.00",Cancelled,Eve
ORD-10939-2025-TX,2024-11-04,Laptop,Electronics,Central,CUST-5603,2,$943.00,Cancelled,Frank
ORD-10940-2025-AZ,2024-11-29,SSD Drive,Storage,West,CUST-2416,3,$189.00,Cancelled,David
ORD-10941-2025-TX,2024-02-14,External HDD,Gaming,North,CUST-8602,1,$228.00,Shipped,Charlie
ORD-10942-2025-TX,2025-03-12,External HDD,Networking,West,CUST-3560,2,$102.00,Shipped,Frank
ORD-10943-2025-AZ,2025-05-28,Mouse,Peripherals,South,CUST-7585,5,$25.00,Pending,Bob
ORD-10944-2025-TX,2024-01-23,Printer,Electronics,West,CUST-2099,1,"$1,214.00",Pending,Bob
ORD-10945-2025-CA,2024-04-13,Printer,Electronics,South,CUST-7964,1,"$1,024.00",Shipped,Eve
ORD-10946-2025-TX,2024-09-23,Webcam,Peripherals,North,CUST-6615,3,$93.00,Cancelled,Eve
ORD-10947-2025-TX,2024-06-06,Gaming Headset,Gaming,East,CUST-1453,2,$242.00,Cancelled,Frank
ORD-10948-2025-TX,2025-05-15,Webcam,Peripherals,North,CUST-5433,2,$92.00,Shipped,David
ORD-10949-2025-AZ,2025-04-19,Printer,Electronics,Central,CUST-7622,1,$548.00,Cancelled,Alice
ORD-10950-2025-AZ,2024-06-29,External HDD,Accessories,South,CUST-6092,3,$169.00,Shipped,Eve
ORD-10951-2025-AZ,2024-08-02,Laptop,Electronics,East,CUST-4008,2,$795.00,Shipped,Eve
ORD-10952-2025-AZ,2025-02-05,SSD Drive,Accessories,North,CUST-4701,3,$236.00,Shipped,David
ORD-10953-2025-TX,2025-05-25,Monitor,Electronics,North,CUST-3902,4,"$1,034.00",Shipped,Charlie
ORD-10954-2025-AZ,2024-03-22,SSD Drive,Electronics,South,CUST-6716,2,$31.00,Shipped,Bob
ORD-10955-2025-AZ,2024-07-21,SSD Drive,Gaming,North,CUST-7095,2,$118.00,Shipped,Frank
ORD-10956-2025-AZ,2025-04-01,Monitor,Electronics,North,CUST-6916,3,$431.00,Pending,Eve
ORD-10957-2025-CA,2025-04-12,Gaming Headset,Gaming,West,CUST-9882,5,$206.00,Cancelled,David
ORD-10958-2025-TX,2025-03-22,Printer,Electronics,North,CUST-6760,4,$458.00,Shipped,Alice
ORD-10959-2025-AZ,2024-12-12,Router,Electronics,North,CUST-5277,3,$974.00,Cancelled,David
ORD-10960-2025-CA,2025-02-15,Laptop,Electronics,South,CUST-1999,5,$423.00,Shipped,Charlie
ORD-10961-2025-AZ,2024-09-02,Printer,Electronics,Central,CUST-5693,2,"$1,435.00",Shipped,Eve
ORD-10962-2025-TX,2024-12-07,Laptop,Electronics,North,CUST-3717,5,$939.00,Shipped,David
ORD-10963-2025-AZ,2024-06-13,Mouse,Peripherals,North,CUST-3191,2,$63.00,Cancelled,Bob
ORD-10964-2025-TX,2024-03-23,External HDD,Gaming,North,CUST-6821,3,$181.00,Shipped,Charlie
ORD-10965-2025-TX,2025-04-02,Webcam,Peripherals,East,CUST-1419,3,$121.00,Pending,Frank
ORD-10966-2025-AZ,2024-11-17,Keyboard,Peripherals,South,CUST-4238,3,$147.00,Shipped,Alice
ORD-10967-2025-TX,2025-05-17,Webcam,Peripherals,West,CUST-9424,3,$119.00,Shipped,Charlie
ORD-10968-2025-AZ,2024-01-10,Router,Electronics,East,CUST-3996,2,$528.00,Cancelled,Eve
ORD-10969-2025-TX,2025-02-04,Monitor,Electronics,East,CUST-2500,4,$524.00,Shipped,Alice
ORD-10970-2025-CA,2024-08-15,Gaming Headset,Gaming,North,CUST-9418,2,$112.00,Cancelled,Bob
ORD-10971-2025-CA,2024-05-04,Router,Electronics,West,CUST-5994,1,"$1,499.00",Shipped,Eve
ORD-10972-2025-AZ,2024-02-15,Laptop,Electronics,South,CUST-2917,2,$435.00,Shipped,Eve
ORD-10973-2025-CA,2025-01-19,Laptop,Electronics,East,CUST-1829,1,$453.00,Pending,Frank
ORD-10974-2025-TX,2024-11-02,SSD Drive,Accessories,West,CUST-1591,2,$265.00,Pending,Frank
ORD-10975-2025-TX,2024-01-25,Keyboard,Peripherals,Central,CUST-1084,3,$35.00,Pending,Eve
ORD-10976-2025-TX,2024-01-05,SSD Drive,Accessories,South,CUST-7596,1,$154.00,Pending,Alice
ORD-10977-2025-TX,2025-04-25,Gaming Headset,Gaming,South,CUST-6325,5,$200.00,Pending,Eve
ORD-10978-2025-CA,2025-02-08,Printer,Electronics,East,CUST-5846,5,$953.00,Cancelled,Charlie
ORD-10979-2025-AZ,2025-05-29,Gaming Headset,Gaming,Central,CUST-3473,2,$250.00,Shipped,Charlie
ORD-10980-2025-TX,2024-12-05,Laptop,Electronics,West,CUST-7165,2,$402.00,Cancelled,Bob
ORD-10981-2025-CA,2024-10-26,Mouse,Peripherals,East,CUST-9484,5,$106.00,Pending,Charlie
ORD-10982-2025-TX,2024-02-08,SSD Drive,Gaming,West,CUST-3875,4,$213.00,Shipped,Bob
ORD-10983-2025-CA,2024-12-17,Laptop,Electronics,West,CUST-1599,4,$585.00,Shipped,David
ORD-10984-2025-CA,2025-05-28,Keyboard,Peripherals,East,CUST-2074,5,$24.00,Cancelled,Bob
